StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,C1.1_1,C1.1_2,C1.1_3,C1.1_4,C1.2_1,C1.2_2,C1.2_3,C1.2_4,C1.3_1,C1.3_2,C1.3_3,C1.3_4,C1.4_1,C1.4_2,C1.4_3,C1.4_4,C1.5_1,C1.5_2,C1.5_3,C1.5_4,C1.6_1,C1.6_2,C1.6_3,C1.6_4,C1.7_1,C1.7_2,C1.7_3,C1.7_4,C1.8_1,C1.8_2,C1.8_3,C1.8_4,C1.9_1,C1.9_2,C1.9_3,C1.9_4,C2.1_1,C2.1_2,C2.1_3,C2.1_4,C2.2_1,C2.2_2,C2.2_3,C2.2_4,C2.3_1,C2.3_2,C2.3_3,C2.3_4,C2.4_1,C2.4_2,C2.4_3,C2.4_4,C2.5_1,C2.5_2,C2.5_3,C2.5_4,C2.6_1,C2.6_2,C2.6_3,C2.6_4,C2.7_1,C2.7_2,C2.7_3,C2.7_4,C2.8_1,C2.8_2,C2.8_3,C2.8_4,C2.9_1,C2.9_2,C2.9_3,C2.9_4,C3.1_1,C3.1_2,C3.1_3,C3.1_4,C3.1_5,C3.1_6,C3.1_7,C3.1_8,C3.1_9,C3.1_10,C3.1_11,C3.1_12,C3.2_1,C3.2_2,C3.2_3,C3.2_4,C3.2_5,C3.2_6,C3.2_7,C3.2_8,C3.2_9,C3.2_10,C3.2_11,C3.2_12,C3.3_1,C3.3_2,C3.3_3,C3.3_4,C3.3_5,C3.3_6,C3.3_7,C3.3_8,C3.3_9,C3.3_10,C3.3_11,C3.3_12,C4.1_1,C4.1_2,C4.1_3,C4.1_4,C4.1_5,C4.1_6,C4.1_7,C4.1_8,C4.1_9,C4.1_10,C4.1_11,C4.1_12,C4.2_1,C4.2_2,C4.2_3,C4.2_4,C4.2_5,C4.2_6,C4.2_7,C4.2_8,C4.2_9,C4.2_10,C4.2_11,C4.2_12,C4.3_1,C4.3_2,C4.3_3,C4.3_4,C4.3_5,C4.3_6,C4.3_7,C4.3_8,C4.3_9,C4.3_10,C4.3_11,C4.3_12,Q28,Q25,Q49,Q29,SC0
2020-11-16 08:55:33,2020-11-16 08:58:26,0,66.41.199.168,100,173,1,2020-11-16 08:58:26,R_3EKZ9YFzCtWqhwb,,,,,45.17010498046875,-93.1912994384765625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,4,6,3,5,2,4,5,4,4,4,6,3,4,1,3,2,4,3,5,3,4,5,6,4,4,1,4,4,6,3,4,4,4,3,Survey Data Analyst,45,1.5 years,Things were markedly differently before WFH,110
2020-11-16 09:01:27,2020-11-16 09:06:41,0,73.8.179.65,100,314,1,2020-11-16 09:06:41,R_2TzKJ5z1SDd0YgJ,,,,,41.873199462890625,-88.0001983642578125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,2,4,4,5,4,5,2,5,2,2,2,5,2,5,2,2,3,4,5,5,5,5,4,2,4,5,2,4,4,4,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agile Scrum Master,9,1 year,,88
2020-11-16 09:19:49,2020-11-16 09:24:23,0,71.212.138.207,100,274,1,2020-11-16 09:24:24,R_3KPJgCIIZBQFF7w,,,,,47.690093994140625,-122.37469482421875,anonymous,EN,2,4,6,4,5,5,6,6,6,6,6,6,5,4,5,6,4,5,6,5,6,6,6,6,6,3,2,5,6,6,1,6,6,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vocational Rehabilitation Counselor,40,3+ years,"This job is incredibly draining, but worthwhile, I would consider draining a negative, it will always be a part of counseling people in challenging situations",104
2020-11-16 09:18:57,2020-11-16 09:24:39,0,24.6.61.234,100,341,1,2020-11-16 09:24:39,R_1HoRlz6ZEHbCFpL,,,,,37.8376007080078125,-122.23979949951171875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,6,5,3,2,1,5,4,2,4,5,2,2,3,2,5,4,3,5,6,3,5,3,4,4,5,4,5,6,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health program manager,45,5 years,"The responses are affected by the current pandemic situation. The demands of home vs healthcare work life are pinwheeling. ",123
2020-11-16 09:28:48,2020-11-16 09:36:40,0,156.146.59.40,100,472,1,2020-11-16 09:36:40,R_1EbL7hi67B3CZ5e,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,5,4,2,4,2,4,4,4,4,5,5,3,5,6,3,3,5,5,5,5,3,6,5,5,5,3,5,5,4,4,5,5,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business specialist,35,1.5 years,,138
2020-11-16 09:49:15,2020-11-16 09:55:11,0,71.29.178.220,100,355,1,2020-11-16 09:55:12,R_3e8MP4dEnMyfvI6,,,,,37.8867950439453125,-84.56670379638671875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,2,5,1,5,3,2,3,5,4,5,3,5,4,5,4,5,5,5,5,6,4,4,4,4,5,4,5,5,5,5,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teacher,40,10 years,,143
2020-11-16 09:51:18,2020-11-16 09:57:35,0,73.228.225.50,100,377,1,2020-11-16 09:57:35,R_eakSTs5VBQxGBfX,,,,,45.0435028076171875,-93.482696533203125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,2,3,4,2,4,4,2,2,5,3,2,5,5,3,5,4,5,5,6,5,5,5,2,5,5,5,5,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10,N/A,111
2020-11-16 09:55:58,2020-11-16 10:03:24,0,99.252.198.204,100,445,1,2020-11-16 10:03:24,R_2OSWHtO7XTvVGNo,,,,,43.6999969482421875,-79.56670379638671875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,3,6,4,6,5,3,5,5,5,3,5,4,4,5,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,Waitress,20,3.5 years,,148
2020-11-16 10:05:18,2020-11-16 10:09:52,0,71.193.95.241,100,274,1,2020-11-16 10:09:52,R_2QmwuHZxlJN6GMo,,,,,45.193206787109375,-93.3022003173828125,anonymous,EN,4,4,5,3,5,3,5,2,5,5,5,5,5,4,5,4,5,5,5,3,5,5,5,5,4,2,2,5,5,5,2,5,4,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFO,45,5 years,,152
2020-11-16 09:48:52,2020-11-16 10:17:13,0,69.115.241.28,100,1701,1,2020-11-16 10:17:14,R_30dBgWaJUiwakt2,,,,,40.8446044921875,-74.57489776611328125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,2,2,2,5,2,2,5,4,2,2,3,2,3,3,2,2,3,1,3,5,2,1,4,4,2,4,5,3,2,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrative Assistant,16,"No longer with the organization, was there for a year and a half.",,109
2020-11-16 10:20:52,2020-11-16 10:24:22,0,68.63.211.33,100,209,1,2020-11-16 10:24:22,R_2QrB86OVZW8Ptxz,,,,,45.0001068115234375,-93.098602294921875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,2,2,5,4,4,4,6,6,4,6,2,4,5,5,4,5,3,6,5,6,4,2,4,4,5,4,5,6,5,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Compensation Consultant ",50,2 years,,91
2020-11-16 10:24:53,2020-11-16 10:28:04,0,107.77.225.19,100,190,1,2020-11-16 10:28:04,R_3PLTfTS2qMCz1B1,,,,,40.849395751953125,-73.90160369873046875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,1,2,1,6,6,1,6,5,3,6,4,6,6,6,3,6,3,5,4,6,4,3,4,4,4,5,6,5,6,5,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patient Service Representative ",40,a month,,76
2020-11-16 10:24:27,2020-11-16 10:28:07,0,71.187.14.119,100,220,1,2020-11-16 10:28:08,R_3KJASdnaw7YMg1D,,,,,40.91290283203125,-74.16269683837890625,anonymous,EN,2,6,5,5,6,4,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,2,5,6,6,2,6,6,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research Assistant,35-40 hrs,A bit over a year,,103
2020-11-16 10:33:07,2020-11-16 10:41:05,0,73.164.107.84,100,478,1,2020-11-16 10:41:05,R_1OZUPRe2SPbCMQC,,,,,44.78179931640625,-93.51650238037109375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,5,5,3,2,1,1,6,2,2,5,4,2,4,2,4,5,4,4,5,4,3,2,5,4,4,6,6,5,6,5,4,3,Recruiter,40,5 months,5 months,110
2020-11-16 10:35:25,2020-11-16 10:41:58,0,67.160.226.60,100,392,1,2020-11-16 10:41:58,R_3PFuh7vdKENzU4k,,,,,37.770294189453125,-122.440704345703125,anonymous,EN,5,4,5,3,5,5,6,3,5,4,6,5,4,5,5,3,4,5,5,5,6,5,5,5,3,2,4,3,4,4,3,3,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Analyst,45,5 years,"My immediate team members are generally kind, generous and supportive with each other, which helps my manage frustrations with other parts of the organization.",135
2020-11-16 06:33:47,2020-11-16 10:49:42,0,71.57.154.232,100,15354,1,2020-11-16 10:49:42,R_2z76ycXpjQfpmIl,,,,,26.6598052978515625,-80.24289703369140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,6,3,5,5,2,4,3,3,2,6,6,3,6,3,6,5,5,2,6,4,6,6,6,5,6,6,6,5,6,6,5,5,Recruiting Coordinator,"40 ",7,,84
2020-11-16 10:58:16,2020-11-16 11:00:47,0,173.63.102.11,100,151,1,2020-11-16 11:00:48,R_Q3xDEE3dyotj2Kd,,,,,40.6793060302734375,-74.557403564453125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,6,4,1,1,1,5,1,1,5,2,4,1,1,1,5,6,1,5,4,1,1,6,1,1,5,1,2,5,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"retail manager ",32,"10 months ",,64
2020-11-16 11:01:56,2020-11-16 11:09:26,0,67.165.120.243,100,450,1,2020-11-16 11:09:26,R_33kXxwp6ivexISR,,,,,47.64630126953125,-122.5330963134765625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,5,6,6,5,4,5,2,5,4,6,1,5,5,6,5,6,1,6,5,6,4,6,6,1,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Managing Partner,60,16 years,,62
2020-11-16 11:08:29,2020-11-16 11:13:38,0,172.58.169.5,100,308,1,2020-11-16 11:13:38,R_3iOwFE4sD3IiPwz,,,,,27.9929046630859375,-82.4029998779296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,3,4,5,4,4,4,5,5,3,5,2,3,5,5,4,4,4,6,5,6,4,4,4,4,5,6,4,5,6,4,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Child Protection background screener,43,6 months,,82
2020-11-16 11:14:10,2020-11-16 11:16:24,0,67.52.241.219,100,133,1,2020-11-16 11:16:25,R_3eyQBpN7bDciVH6,,,,,43.014007568359375,-88.27829742431640625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,5,5,5,6,4,3,6,4,3,5,4,5,4,4,3,5,5,5,4,5,3,3,4,4,4,4,4,4,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCD Specialist,40,4 years,,140
2020-11-16 11:15:39,2020-11-16 11:18:40,0,108.53.86.85,100,180,1,2020-11-16 11:18:40,R_1LB5FyZxL5PH5fh,,,,,40.64959716796875,-74.35050201416015625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,1,4,2,5,5,6,6,2,6,5,3,6,4,5,6,5,2,6,5,6,5,,3,5,3,5,6,6,4,6,6,6,5,Learning & Development Associate,15,"6 months ",,88
2020-11-16 11:21:16,2020-11-16 11:23:53,0,108.18.158.175,100,156,1,2020-11-16 11:23:53,R_p5FqBcqNIC41TQ5,,,,,38.8184051513671875,-77.62020111083984375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,3,3,4,3,4,5,3,2,4,5,6,2,5,4,5,4,6,4,6,4,2,3,6,2,2,5,5,6,6,6,6,4,partner,50,1 year,,99
2020-11-16 11:21:39,2020-11-16 11:24:11,0,71.224.194.64,100,152,1,2020-11-16 11:24:11,R_3MJM4XT7lVC1IMV,,,,,40.002105712890625,-75.27239990234375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,3,3,5,5,3,3,5,4,2,4,2,4,4,2,3,4,3,4,5,5,4,3,5,3,5,5,6,4,4,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associate Economist,40,4 months,"Since I have only been here a short period of time, my experience with this company has been entirely virtual",87
2020-11-16 11:28:08,2020-11-16 11:30:18,0,69.138.219.41,100,130,1,2020-11-16 11:30:19,R_2qk5BjyBgieU79W,,,,,38.920806884765625,-77.03600311279296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,4,5,2,5,2,2,5,4,5,4,3,4,5,5,5,5,4,5,6,5,5,6,5,4,5,5,2,5,3,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associate,50,2 years,,143
2020-11-16 11:28:14,2020-11-16 11:31:36,0,68.204.34.14,100,202,1,2020-11-16 11:31:36,R_3fcn1GeAGE9SVE1,,,,,28.712005615234375,-81.35520172119140625,anonymous,EN,5,5,6,4,5,5,4,5,5,5,5,5,3,4,4,2,3,5,5,4,6,5,6,4,3,3,,4,5,3,3,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Analyst,40,1 year,,138
2020-11-16 11:31:23,2020-11-16 11:36:31,0,69.219.216.130,100,308,1,2020-11-16 11:36:31,R_DbEBQaSHVrTkOit,,,,,41.8950958251953125,-87.8159027099609375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,6,6,2,2,2,3,2,6,1,2,2,5,3,4,4,6,6,6,6,6,5,3,5,4,4,4,5,4,5,5,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Director for Civic Learning,50,9 years,,93
2020-11-16 11:54:23,2020-11-16 11:58:48,0,68.46.51.179,100,265,1,2020-11-16 11:58:49,R_2Tz6i5Ew91f3eqe,,,,,45.1280059814453125,-93.4586029052734375,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,4,3,4,4,3,4,5,3,3,4,3,4,4,5,3,3,4,5,4,4,5,3,3,5,5,5,5,4,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Operations Director,40,8 years,None at this time.,101
2020-11-16 12:03:57,2020-11-16 12:09:09,0,75.72.245.137,100,312,1,2020-11-16 12:09:09,R_3hFRZfWrKYvBgZP,,,,,44.8993072509765625,-92.9272003173828125,anonymous,EN,2,5,5,3,4,3,5,4,6,2,5,4,5,4,5,3,6,4,5,5,4,5,5,4,3,4,3,3,4,5,5,5,2,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR Talent Planning and Assessment Analyst,45,3 years,,150
2020-11-16 12:07:56,2020-11-16 12:13:28,0,166.137.19.41,100,331,1,2020-11-16 12:13:28,R_3R4bnuRd8zNVi5f,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,6,6,3,6,6,1,6,6,6,3,6,4,6,6,6,5,5,5,3,6,6,1,5,6,3,5,6,6,6,5,6,6,6,"NURSE PRACTITIONER ",30,1 month,0,52
2020-11-16 12:15:55,2020-11-16 12:19:06,0,69.136.93.236,100,190,1,2020-11-16 12:19:06,R_cMWp9w100m95ORH,,,,,40.0218048095703125,-75.26309967041015625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4,4,3,6,4,4,5,4,2,3,3,2,3,5,5,5,2,5,5,6,2,5,6,2,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Associate,45,14 months,,96
2020-11-16 12:16:09,2020-11-16 12:21:17,0,66.58.154.189,100,308,1,2020-11-16 12:21:18,R_2Bm0hx6mZjAIs92,,,,,61.0988006591796875,-149.8076934814453125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,4,6,5,3,3,4,3,4,4,3,3,4,3,5,4,6,2,4,6,6,5,5,4,2,4,6,5,6,6,6,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professor ",50,11 years,,108
2020-11-16 12:19:25,2020-11-16 12:25:05,0,24.179.192.41,100,339,1,2020-11-16 12:25:05,R_6Pv3NNTwF3g2ced,,,,,45.57220458984375,-94.20420074462890625,anonymous,EN,5,2,5,4,5,5,6,4,5,5,6,6,6,2,4,2,5,4,5,2,5,5,6,5,3,1,4,5,4,4,1,4,5,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,College Professor,50-60,20 years,,127
2020-11-16 12:19:41,2020-11-16 12:26:00,0,162.225.87.210,100,379,1,2020-11-16 12:26:00,R_2WvhxaUMfbQu42k,,,,,29.7449951171875,-95.73259735107421875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,3,5,2,4,5,2,2,4,5,5,4,5,4,5,4,5,3,3,4,5,5,5,3,4,4,3,5,6,6,6,4,5,5,Massage Therapist,32,1.5 years,"Some of these questions don't apply very well to many jobs. For instance, in most jobs I have been in, we just don't think in terms of ""projects"", and contributions to the success of the organization are purely in the form of help for the clients. ",136
2020-11-16 12:23:36,2020-11-16 12:28:34,0,76.237.93.84,100,298,1,2020-11-16 12:28:34,R_3im3k1qACSzpxaU,,,,,32.999298095703125,-96.83460235595703125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,4,3,1,2,1,3,4,6,5,4,2,5,5,6,5,6,2,5,6,6,6,6,6,2,6,6,6,6,6,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vice President ",45,8 years,NA,69
2020-11-16 12:27:05,2020-11-16 12:29:02,0,73.247.40.142,100,117,1,2020-11-16 12:29:03,R_3P60ixqOpgz82Cd,,,,,42.36669921875,-88.092498779296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16 12:32:52,2020-11-16 12:37:04,0,73.9.20.5,100,251,1,2020-11-16 12:37:04,R_1gRvKWqVLWdNUtG,,,,,42.2852935791015625,-87.9532012939453125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,5,3,1,2,5,5,5,3,5,3,4,6,4,5,5,5,2,6,5,6,6,5,5,3,3,5,6,6,4,5,6,6,6,"Director, Global Prescribing Information Management",48,7 years,N/A,103
2020-11-16 12:38:24,2020-11-16 12:43:36,0,63.142.186.122,100,312,1,2020-11-16 12:43:37,R_3MFMtpYhhkuiINO,,,,,46.6031036376953125,-95.5818023681640625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,1,4,3,4,1,2,5,1,4,4,2,4,4,4,3,4,5,3,5,5,4,3,4,3,5,3,5,5,6,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behavior Analyst Program Assistant,40,4 years,"Answers to these questions vary depending on the workload of the day and who I am working with. ",98
2020-11-16 12:41:20,2020-11-16 12:44:34,0,204.232.119.50,100,194,1,2020-11-16 12:44:35,R_UH2HwdX8Rg4o9r3,,,,,26.93499755859375,-80.1177978515625,anonymous,EN,2,5,5,4,5,5,5,4,5,5,5,4,2,5,5,4,3,5,5,4,4,5,5,5,5,4,3,5,4,4,4,5,5,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax accountant,45,1.5 years,,153
2020-11-16 12:42:13,2020-11-16 12:46:29,0,172.58.236.73,100,256,1,2020-11-16 12:46:30,R_1JPC7YToy6ycgLS,,,,,40.76409912109375,-74.16539764404296875,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,3,3,5,4,3,1,5,4,5,5,5,6,5,6,2,6,6,6,6,6,,4,4,6,5,6,5,5,5,6,6,Key Holder at Volcom,15-20,5 months,,100
2020-11-16 12:39:56,2020-11-16 12:48:55,0,73.53.78.220,100,539,1,2020-11-16 12:48:56,R_UXPliHFV7fzuZMZ,,,,,47.61309814453125,-122.20529937744140625,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,2,5,5,5,3,4,5,5,4,4,2,3,4,5,3,5,2,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associate,40-60,9 months,"I think most of my responses are also impacted by external factors... I love my job, but 2020 has made it very difficult to be excited or invested in anything.",155
2020-11-16 12:50:23,2020-11-16 12:54:01,0,107.72.178.211,100,218,1,2020-11-16 12:54:02,R_2pJDtjxboAV6SxX,,,,,25.78070068359375,-80.295196533203125,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,6,2,4,1,3,3,2,6,5,3,4,3,2,5,3,4,3,3,4,4,6,4,1,4,5,3,4,6,4,4,4,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
